id,text,stance,Novelty_Quora,Emotion_Label,com_femotion
1.25E+18,if chloroquine worked by any statistical significance we would know by now anthony fauci wrote the book on aids epidemic is the us hes seen the magic bullet claims of drugs and knows this isnt it ,1,0,0,0
1.25E+18,oan thousands of doctors world wide agree  hydroxychloroquine is best treatment for covid19 patients seems only dem politicians amp their govt officials amp medias oppose,2,1,1,1
1.25E+18,hydrochloroquine toxicitysudden cardiac death long qt and permanent retina toxicity go ahead take some donald,1,0,0,0
1.25E+18,chloroquine is a potent inhibitor of sars coronavirus infection and spread  virology journal  full ,2,1,0,1
1.25E+18,at this point i dont think there is any question chloroquine is a side effect of cronyvirus but is not effective as a treatment against covid19 in any credible clinical trial  trump is pushing it way too hard to not be profiting from it,1,0,1,1
1.25E+18,how do you know what this paper says is true these doctors are lining up to prove they are upright folks but that doc is not in nyc frontline even a columbia pamps doctor who got covid19 had zpak chloroquine ready in case he had breathing difficulties,2,1,1,1
1.25E+18,is it just meor could hydroxychloroquine saved thousands of lives except that president fauci continues to confusingly divulge information about wuhan virus and the game changer that hydroxychloroquine has proven to be for a treatment,2,1,1,1
1.25E+18,the reporters are trying to provide cover for the democrat governors who band chloroquine and hydroxychloroquine for the wuhan virus  covid19 ,2,1,1,1
1.25E+18,under law signed by president trump in 2018 righttotry  gileads coronavirus treatment remdesivir is already being used in washington state  compassionate use the fdas expanded access program  hydroxychloroquine  zpack antibiotics are covered,2,1,0,0
1.25E+18,coronavirus is winning here in america trump says has approved hydroxychloroquine trueenough for otherdisease americans need to completely ignore there is ongoing tests at uminn and first information is due midweek earlyon in process,1,1,1,0
1.25E+18,hydroxychloroquine was tested and approved as a treatment for lupus there are 4 types of lupus in its most common form its also used to cure malaria these diseases primarily attacks the circulation system covid19 attacks the respiratory system it isnt a preventive drug,1,0,1,1
1.25E+18,surprisingly this contradicts doctor trumps views  a study just published in a french medical journal provides new evidence that hydroxychloroquine does not appear to help the immune system clear the coronavirus from the,1,0,0,0
1.25E+18,peter navarro who is not a doctor argued there was clear therapeutic efficacy of hydroxychloroquine  anthony fauci who is a doctor pushed back against navarro explaining that there was only anecdotal evidence  trump today sided with,1,1,1,1
1.25E+18,can we get to sign a document where he will take responsibility for any chloroquine related deaths among covid19 patients if the drug is as safe as he claims he shouldnt ha any objections to signing such a document,1,0,0,0
1.25E+18,a small trial finds that hydroxychloroquine is not effective for treating coronavirus via,1,0,1,1
1.25E+18,so im seeing firefauci making the roundshave you trump supporters lost your minds hes trying save you just because he says hydroxychloroquine is not yet tried and proven to work against covid19 as to supposed what trump said it works like a miracle drug now you want,1,0,1,0
1.25E+18,if you take trumps advice about taking hydrochloroquine to prevent covid19 you deserve whatever shit comes to you fucktrump,1,0,1,0
1.25E+18,lets count how many cases of democrats with the chinese virus and then see how many asked for hydroxychloroquine that would be an interesting number,2,1,1,1
1.25E+18,i have lupusi cant take hydroxychloroquine 4 various reasons so 4 trump 2 be pushing this on corona patients ppl need 2 wake up amp realize that this man is dangerous making false claims this blind guidance will increase the death total,1,0,1,1
1.25E+18,breaking us govt coronavirus task force presser trump jumps in and doesnt let dr anthony fauci answer a q re hydroxychloroquine  factcheck there are no therapeutics or vaccines that are approved for mass use re coronavirus  covid19,1,1,1,1
1.25E+18,if i understand correctly we feed a big package of hydrox cookies draw plasma six hours later and synthesize the cure for coronavirus hydroxychloroquine,2,1,1,1
1.25E+18,researchers warn possible coronavirus treatment hydroxychloroquine may be toxic when combined with diabetes,1,0,1,1
1.25E+18,are you going to be responsible for a person having a detrimental side effect to hydroxychloroquine listen to the expertsyou may cause people more problems if they take it without fda approval for covid19 hold your horses please ,1,0,1,0
1.25E+18,if i had covid19 and my doctor refused to try hydroxychloroquinei would demand another doctor if youre in that situation and something could help you would be an idiot not to try it,2,1,1,1
1.25E+18,president trump is correctdr vladimir zelenkotreated 699 coronavirus patients w 100 success using hydroxychloroquine sulfate zinc and zpakno patients died zero patients intubated amp 4 hospitalizationscosts 20 over 5 days w 100,2,1,0,0
1.25E+18, if a coronavirus patient had a choice to die or use hydroxychloroquine 100 of the time theyre going to want to use hydroxychloroquine to not offer it is absurd all of those patients that have died should have been given that opportunity,2,1,1,1
1.25E+18,thousands of ny covid patients are being treated with antimalarial drug hydroxychloroquine via,2,1,1,1
1.25E+18,tell me  if you got covid19 which i hope you do not and you were at the point of no hope  would you decline to try hydroxychloroquine,2,1,1,1
1.25E+18,italy deaths going down since started using hydroxychloroquine amp azithromycin combo late march amp also in france amp spain due to combo mr trump order fda amp cdc to distribute combo to all community mds w dosage guidance now save lives save,2,1,1,1
1.25E+18,there in a nutshell says it all the corpmedia that has been televising this reality propaganda noiseif dranthonyfauci is not allowed to speak about his profesional expertise as the head then saying hydroxychloroquine 247lt,1,1,1,0
1.25E+18,hydroxychloroquine is not approved 4 covid19 this president is a stupidpresident he is not a doctor he wants u 2 buy it cuz trumpmighthavestockinit trumpmighthavestockinit trumpmighthavestockinit trumpmighthavestockinit check it out insidertrading insidertrading,1,0,0,0
1.25E+18,please post a copy of your medical directive to your doctor and hospital telling them under no circumstances are you to be administered hydroxychloroquine should you be diagnosed with covid19 otherwise stfu,1,1,1,0
1.25E+18,hydroxychloroquine was overall chosen as the most effective therapy amongst covid19 treaters from a list of 15 options 37 of covid19,2,1,0,0
1.25E+18,maybe trump is pushing hydroxychloroquine so hard because he desperately wants the fallout from his grossly negligent handling of coronavirus to go away and its the only shortterm hope hes got,1,0,1,1
1.25E+18,yea  and most of them know this is his answer dr fauci on using chloroquine to fight coronavirus you have to hearken back to the facts there is no definitive evidence that this works,1,1,1,1
1.25E+18,italy deaths going down since started using hydroxychloroquine amp azithromycin combo late march amp also in france amp spain due to combo mr trump order fda amp cdc to distribute combo to all community mds w dosage guidance now save lives save,2,1,1,1
1.25E+18,italy deaths going down since started using hydroxychloroquine amp azithromycin combo late march amp also in france amp spain due to combo mr trump order fda amp cdc to distribute combo to all community mds w dosage guidance now save lives save,2,1,1,1
1.25E+18,ill ask you again where is the data to support your claim that hydroxychloroquine and a azithromycin help treat covid19 why are you trying to manipulate the stock market,1,1,1,0
1.25E+18,why did european regulators refuse to approve chloroquine for covid19 why is this not being discussed,1,1,1,0
1.25E+18,can someone give the president a dose of hydrochloroquine on a daily basis what is there to lose covid19,1,0,1,0
1.25E+18,i believe this to be true thank you for pointing out this fact this is the primary reason why fauci refuses to endorse hydroxychloroquine as a possible treatment he stands to make  with a vaccine most cdc drs benefit by vaccine patents that they mandate,2,1,1,1
1.25E+18,president donald trump has frequently claimed the drug hydroxychloroquine has high efficacy against covid19 despite no evidence the drug is effective and safe for preventing or treating the coronavirus  pence is trialling it without fda,2,0,1,1
